"Latitude","Longitude","Address","건물용도명","지상층수_max","지하층수_min","주용도코드명","건물용도명_2"
37.48113074,126.9764125,"서울특별시 동작구 사당동 429-2","공동주택",3,1,NA,"공동주택"
37.48554031,127.0148547,"서울특별시 서초구 서초동 1601-4",NA,NA,NA,NA,NA
37.48721362,126.9902444,"서울특별시 서초구 방배동 870-40","공동주택",5,0,NA,"공동주택"
37.4931767,127.0240683,"서울특별시 서초구 서초동 1399-1",NA,NA,NA,NA,NA
37.51405131,127.0436505,"서울특별시 강남구 삼성동 10-9","공동주택",5,1,NA,"공동주택"
37.48685299,127.0148255,"서울특별시 서초구 서초동 1599-2","업무시설",22,6,NA,"업무시설"
37.49701875,127.0297683,"서울특별시 강남구 역삼동 825-24",NA,NA,NA,NA,NA
37.48924113,126.9884945,"서울특별시 서초구 방배동 831-11","공동주택",3,1,NA,"공동주택"
37.46829106,126.9526993,"서울특별시 관악구 신림동 149",NA,NA,NA,NA,NA
37.49243568,127.015242,"서울특별시 서초구 서초동 1658-17","근린생활시설",4,1,NA,"근린생활시설"
37.49737982,127.0302405,"서울특별시 강남구 역삼동 824-12","업무시설",15,4,NA,"업무시설"
37.49896296,127.0295183,"서울특별시 강남구 역삼동 822-7","업무시설",19,5,NA,"업무시설"
37.46618904,127.0326578,"서울특별시 서초구 양재동 202","숙박시설",11,0,NA,"숙박시설"
37.50175951,126.9794983,"서울특별시 동작구 동작동 130-6",NA,NA,NA,NA,NA
37.48102006,126.9992716,"서울특별시 서초구 방배동 983-8","일반음식점",3,1,NA,"일반음식점"
37.4851308,127.0054375,"서울특별시 서초구 서초동 1518-6","아파트",6,2,NA,"아파트"
37.50671172,127.0105198,"서울특별시 서초구 반포동 20-43","아파트",29,0,"공동주택","아파트"
37.48538091,127.0132979,"서울특별시 서초구 서초동 1589-10","업무시설",20,4,NA,"업무시설"
37.48718551,126.971385,"서울특별시 동작구 사당동 169-8","아파트",15,1,"공동주택","아파트"
37.47874336,127.0449897,"서울특별시 강남구 개포동 1240-5","공동주택",4,1,NA,"공동주택"
37.47882564,126.9866617,"서울특별시 서초구 방배동 528-54","공동주택",2,1,NA,"공동주택"
37.50210139,127.0240465,"서울특별시 서초구 서초동 1309-1","업무시설",15,3,NA,"업무시설"
37.4913176,126.9744197,"서울특별시 동작구 사당동 105","아파트",20,1,"공동주택","아파트"
37.49271278,126.9788842,"서울특별시 동작구 사당동 43-19","공동주택",4,1,NA,"공동주택"
37.49976845,127.0311015,"서울특별시 강남구 역삼동 648-1","아파트",15,3,NA,"아파트"
37.4611507,127.0270873,"서울특별시 서초구 우면동 737",NA,NA,NA,"공동주택","공동주택"
37.49399129,127.0279352,"서울특별시 서초구 서초동 1330","아파트",21,7,NA,"아파트"
37.50957266,127.0197689,"서울특별시 서초구 반포동 709","일반상점",3,1,NA,"일반상점"
37.5073504,127.0028816,"서울특별시 서초구 잠원동 163",NA,NA,NA,NA,NA
37.4903554,127.0260831,"서울특별시 서초구 서초동 1334-1","아파트",13,1,"공동주택","아파트"
37.49815687,126.9945215,"서울특별시 서초구 반포동 111-1","아파트",10,1,NA,"아파트"
37.48490834,126.9909666,"서울특별시 서초구 방배동 931-8","공동주택",4,1,NA,"공동주택"
37.48129792,127.0058265,"서울특별시 서초구 서초동 1487-112",NA,NA,NA,NA,NA
37.48929682,126.9963271,"서울특별시 서초구 방배동 879-15","공동주택",6,0,NA,"공동주택"
37.48635295,127.0091038,"서울특별시 서초구 서초동 1529","아파트",15,0,"공동주택","아파트"
37.50648959,127.0142139,"서울특별시 서초구 반포동 22",NA,NA,NA,"교육연구시설","교육연구시설"
37.47314201,127.0482348,"서울특별시 서초구 양재동 392-8","공동주택",6,1,NA,"공동주택"
37.50876745,127.0335454,"서울특별시 강남구 논현동 228-7",NA,NA,NA,NA,NA
37.46985552,127.0455732,"서울특별시 서초구 양재동 368-6","공동주택",4,1,NA,"공동주택"
37.5061837,126.9939102,"서울특별시 서초구 반포동 2-13",NA,NA,NA,NA,NA
37.50565663,127.0294626,"서울특별시 강남구 역삼동 603-1",NA,NA,NA,NA,NA
37.48052017,127.0026046,"서울특별시 서초구 방배동 992-8",NA,NA,NA,NA,NA
37.48379778,127.014159,"서울특별시 서초구 서초동 1456-2","아파트",15,2,NA,"아파트"
37.47876998,126.9802456,"서울특별시 동작구 사당동 1032-22","공동주택",2,1,NA,"공동주택"
37.51848862,127.0379892,"서울특별시 강남구 논현동 108","아파트",8,5,NA,"아파트"
37.49288008,127.0154642,"서울특별시 서초구 서초동 1659-4","공동주택",3,1,NA,"공동주택"
37.4995465,127.0263465,"서울특별시 서초구 서초동 1306-8","의료시설",14,4,NA,"의료시설"
37.47799223,126.9769959,"서울특별시 동작구 사당동 419-146","공동주택",3,1,NA,"공동주택"
37.49264864,127.0173149,"서울특별시 서초구 서초동 1666-14","아파트",7,1,NA,"아파트"
37.4935263,127.0270556,"서울특별시 서초구 서초동 1754",NA,NA,NA,"공동주택","공동주택"
37.5002804,127.0214928,"서울특별시 서초구 서초동 1312-3","아파트",26,0,"공동주택","아파트"
37.51346105,127.0171301,"서울특별시 서초구 잠원동 24-20",NA,NA,NA,NA,NA
37.51857151,127.0138247,"서울특별시 서초구 잠원동 161",NA,NA,NA,NA,NA
37.5045904,127.0304239,"서울특별시 강남구 역삼동 613-10","공동주택",2,1,NA,"공동주택"
37.47702107,127.0298244,"서울특별시 서초구 양재동 153","일반상점",5,1,NA,"일반상점"
37.48921401,127.0248246,"서울특별시 서초구 서초동 1757",NA,NA,NA,"공동주택","공동주택"
37.48657528,127.0169642,"서울특별시 서초구 서초동 1621-26","근린생활시설",5,1,NA,"근린생활시설"
37.49739182,127.0497231,"서울특별시 강남구 역삼동 757","아파트",22,2,"공동주택","아파트"
37.51221164,127.0416002,"서울특별시 강남구 논현동 266-21","공동주택",3,0,"공동주택","공동주택"
37.48203051,127.0394929,"서울특별시 서초구 양재동 17-41","공동주택",4,1,NA,"공동주택"
37.48899114,126.9872169,"서울특별시 서초구 방배동 830-7","공동주택",4,1,NA,"공동주택"
37.48574199,127.0138812,"서울특별시 서초구 서초동 1588-5",NA,NA,NA,NA,NA
37.47654835,126.9993272,"서울특별시 서초구 방배동 3283",NA,NA,NA,"공동주택","공동주택"
37.50946153,127.017658,"서울특별시 서초구 반포동 701-11","공동주택",3,1,NA,"공동주택"
37.48585324,127.0221027,"서울특별시 서초구 서초동 1440-3","공동주택",5,0,NA,"공동주택"
37.47902105,127.0415178,"서울특별시 서초구 양재동 90","아파트",9,2,NA,"아파트"
37.4919258,127.0280295,"서울특별시 서초구 서초동 1755",NA,NA,NA,"공동주택","공동주택"
37.48849152,127.0053541,"서울특별시 서초구 서초동 1506-88","아파트",12,0,"공동주택","아파트"
37.51071137,127.0168247,"서울특별시 서초구 잠원동 45-23",NA,NA,NA,NA,NA
37.48304767,127.0034378,"서울특별시 서초구 서초동 1490-20","공동주택",2,1,NA,"공동주택"
37.47558505,126.9779545,"서울특별시 관악구 남현동 1065-8","공동주택",3,1,NA,"공동주택"
37.45682871,127.0154097,"서울특별시 서초구 우면동 755","업무시설",8,1,NA,"업무시설"
37.47846489,127.0046045,"서울특별시 서초구 방배동 999","아파트",11,1,NA,"아파트"
37.48049245,127.0053821,"서울특별시 서초구 방배동 1002-8","아파트",11,1,NA,"아파트"
37.50226774,127.0075202,"서울특별시 서초구 반포동 60-5","아파트",15,1,"공동주택","아파트"
37.5017263,126.9995532,"서울특별시 서초구 반포동 18-1","아파트",32,0,"공동주택","아파트"
37.5163235,127.0112841,"서울특별시 서초구 잠원동 56-3","아파트",15,0,NA,"아파트"
37.50268178,127.0239964,"서울특별시 서초구 서초동 1303-16","오피스텔",15,7,NA,"오피스텔"
37.46621695,127.0401849,"서울특별시 서초구 양재동 232-4","일반상점",2,1,"판매시설","일반상점"
37.4851869,127.0358792,"서울특별시 강남구 도곡동 957-11","아파트",20,7,NA,"아파트"
37.47704898,127.0376571,"서울특별시 서초구 양재동 110-7","공동주택",3,1,NA,"공동주택"
37.50951344,127.0404415,"서울특별시 강남구 논현동 277-37",NA,NA,NA,NA,NA
37.49999066,127.0318514,"서울특별시 강남구 역삼동 648-7","호텔",9,2,NA,"호텔"
37.5057986,127.0115074,"서울특별시 서초구 반포동 20-43","아파트",29,0,"공동주택","아파트"
37.49407399,126.9931884,"서울특별시 서초구 방배동 1-146",NA,NA,NA,NA,NA
37.5061009,127.022852,"서울특별시 서초구 반포동 737-6","공동주택",4,0,NA,"공동주택"
37.4917381,126.9847699,"서울특별시 서초구 방배동 3277","아파트",15,0,"공동주택","아파트"
37.48954706,127.0115757,"서울특별시 서초구 서초동 1561-11","공동주택",4,1,NA,"공동주택"
37.49568549,127.0255465,"서울특별시 서초구 서초동 1321-9","업무시설",14,4,NA,"업무시설"
37.5180432,127.0121874,"서울특별시 서초구 잠원동 53-15","아파트",15,1,NA,"아파트"
37.46917213,127.046454,"서울특별시 서초구 양재동 365-5","공동주택",4,1,NA,"공동주택"
37.49975213,127.0311658,"서울특별시 강남구 역삼동 648-1","아파트",15,3,NA,"아파트"
37.47188309,127.0475174,"서울특별시 서초구 양재동 397-11","공동주택",5,0,NA,"공동주택"
37.50729485,127.0030205,"서울특별시 서초구 잠원동 163",NA,NA,NA,NA,NA
37.49712393,127.0133655,"서울특별시 서초구 서초동 1685-3","아파트",37,6,NA,"아파트"
37.48849094,126.9732459,"서울특별시 동작구 사당동 1159",NA,NA,NA,"공동주택","공동주택"
37.4804555,127.0013572,"서울특별시 서초구 방배동 988-1","아파트",15,1,"공동주택","아파트"
37.49315803,127.0270742,"서울특별시 서초구 서초동 1754",NA,NA,NA,"공동주택","공동주택"
37.50374009,127.024102,"서울특별시 서초구 서초동 1303-22","업무시설",25,8,NA,"업무시설"
37.49976906,127.0651261,"서울특별시 강남구 대치동 992","아파트",15,1,"공동주택","아파트"
37.48832856,126.987219,"서울특별시 서초구 방배동 829-20",NA,NA,NA,NA,NA
37.4732341,126.9757059,"서울특별시 관악구 남현동 1135","아파트",13,0,"공동주택","아파트"
37.4973237,126.9980768,"서울특별시 서초구 반포동 96-5","일반음식점",6,1,NA,"일반음식점"
37.48882471,126.9992713,"서울특별시 서초구 방배동 883-9","아파트",15,0,"공동주택","아파트"
37.49499092,127.0137698,"서울특별시 서초구 서초동 1694-11",NA,NA,NA,NA,NA
37.4820763,127.0442119,"서울특별시 강남구 도곡동 450-7","공동주택",5,0,NA,"공동주택"
37.50168492,127.032629,"서울특별시 강남구 역삼동 637-52","공동주택",5,1,NA,"공동주택"
37.4929354,126.9789645,"서울특별시 동작구 사당동 44-175",NA,NA,NA,NA,NA
37.48621439,127.0267689,"서울특별시 서초구 서초동 1349-8",NA,NA,NA,NA,NA
37.4884771,127.0381486,"서울특별시 강남구 도곡동 933","아파트",13,2,"공동주택","아파트"
37.51771057,127.0176022,"서울특별시 서초구 잠원동 8-3","공동주택",4,1,NA,"공동주택"
37.4951928,127.0198882,"서울특별시 서초구 서초동 1678-8",NA,NA,NA,NA,NA
37.49699097,127.0298239,"서울특별시 강남구 역삼동 825-24",NA,NA,NA,NA,NA
37.47418808,127.0309355,"서울특별시 서초구 양재동 145-5","교육시설",7,3,NA,"교육시설"
37.495158,127.0381843,"서울특별시 강남구 역삼동 790-4","업무시설",11,3,NA,"업무시설"
37.51210014,127.0192411,"서울특별시 서초구 잠원동 38-1","업무시설",5,1,NA,"업무시설"
37.48456323,127.0177441,"서울특별시 서초구 서초동 1445-3","일반상점",24,7,NA,"일반상점"
37.48613086,127.0151311,"서울특별시 서초구 서초동 1600-7","업무시설",15,2,NA,"업무시설"
37.48713103,127.031074,"서울특별시 서초구 서초동 1358-15","공동주택",4,1,NA,"공동주택"
37.50154592,127.0253519,"서울특별시 서초구 서초동 1305-2","의료시설",14,4,NA,"의료시설"
37.49126382,127.0292858,"서울특별시 서초구 서초동 1337-7",NA,NA,NA,NA,NA
37.4889643,127.0394621,"서울특별시 강남구 도곡동 964","아파트",18,2,"공동주택","아파트"
37.52609167,127.0447863,"서울특별시 강남구 청담동 80-21",NA,NA,NA,NA,NA
37.48920852,126.9884027,"서울특별시 서초구 방배동 831-11","공동주택",3,1,NA,"공동주택"
37.48413068,126.9922166,"서울특별시 서초구 방배동 929-19","공동주택",5,0,NA,"공동주택"
37.50732304,127.0262406,"서울특별시 강남구 논현동 181-12","근린생활시설",6,1,NA,"근린생활시설"
37.50929491,127.0191856,"서울특별시 서초구 반포동 710-6","공동주택",5,0,NA,"공동주택"
37.47604135,127.0466045,"서울특별시 강남구 개포동 1229-14","숙박시설",8,4,NA,"숙박시설"
37.4908063,126.9779193,"서울특별시 동작구 사당동 64-256","공동주택",2,1,NA,"공동주택"
37.49649076,127.0145197,"서울특별시 서초구 서초동 1697-32","일반상점",5,0,NA,"일반상점"
37.48029764,126.9837174,"서울특별시 서초구 방배동 454-12","공동주택",4,0,NA,"공동주택"
37.5038444,127.0099665,"서울특별시 서초구 반포동 58-7","업무시설",8,2,NA,"업무시설"
37.45707872,127.0178816,"서울특별시 서초구 우면동 773",NA,NA,NA,"공동주택","공동주택"
37.48701044,127.0144122,"서울특별시 서초구 서초동 1599-2","업무시설",22,6,NA,"업무시설"
37.5002241,127.0333912,"서울특별시 강남구 역삼동 647-20",NA,NA,NA,NA,NA
37.506712,127.0261295,"서울특별시 강남구 논현동 183-14",NA,NA,NA,NA,NA
37.487214,127.0114647,"서울특별시 서초구 서초동 1582-3",NA,NA,NA,"공동주택","공동주택"
37.4904084,127.0296852,"서울특별시 서초구 서초동 1338-1","아파트",15,4,NA,"아파트"
37.49387991,127.0125478,"서울특별시 서초구 서초동 1715-2","업무시설",5,3,NA,"업무시설"
37.48918666,127.048739,"서울특별시 강남구 도곡동 966","아파트",22,3,NA,"아파트"
37.49009189,127.035073,"서울특별시 강남구 도곡동 553-3","업무시설",9,2,NA,"업무시설"
37.48660254,126.9881891,"서울특별시 서초구 방배동 868-3","공동주택",3,1,NA,"공동주택"
37.4861404,127.0238933,"서울특별시 서초구 서초동 1436-1",NA,NA,NA,NA,NA
37.50826724,127.0185746,"서울특별시 서초구 반포동 717-1","공동주택",3,1,NA,"공동주택"
37.48413098,127.0089928,"서울특별시 서초구 서초동 1532-6","공동주택",4,1,NA,"공동주택"
37.5037123,127.0043676,"서울특별시 서초구 반포동 19-3","백화점",32,5,NA,"백화점"
37.46757799,127.0449067,"서울특별시 서초구 양재동 362","공동주택",6,0,NA,"공동주택"
37.49926848,127.0292683,"서울특별시 강남구 역삼동 819-5",NA,NA,NA,NA,NA
37.50112929,127.0250464,"서울특별시 서초구 서초동 1308-7",NA,NA,NA,NA,NA
37.50954443,126.9944101,"서울특별시 서초구 반포동 115-5","공공시설",3,0,"제1종근린생활시설","공공시설"
37.47024398,127.0241863,"서울특별시 서초구 우면동 63","아파트",15,1,"공동주택","아파트"
37.48090992,127.0529889,"서울특별시 강남구 개포동 655-4","의료시설",5,2,NA,"의료시설"
37.50440658,127.0187691,"서울특별시 서초구 반포동 743-22","공동주택",3,1,NA,"공동주택"
37.4896298,126.9785787,"서울특별시 동작구 사당동 105-2",NA,NA,NA,NA,NA
37.50803259,127.0102668,"서울특별시 서초구 잠원동 157","아파트",20,1,NA,"아파트"
37.49213041,127.0290741,"서울특별시 서초구 서초동 1337-14","업무시설",15,5,NA,"업무시설"
37.49243565,127.0133811,"서울특별시 서초구 서초동 1574-9",NA,NA,NA,NA,NA
37.47346613,127.0409902,"서울특별시 서초구 양재동 250",NA,NA,NA,NA,NA
37.4630135,127.0215108,"서울특별시 서초구 우면동 712",NA,NA,NA,"공동주택","공동주택"
37.47499354,127.0306022,"서울특별시 서초구 양재동 147",NA,NA,NA,NA,NA
37.4820202,127.0139091,"서울특별시 서초구 서초동 1452-10","공동주택",3,1,NA,"공동주택"
37.48424178,126.992161,"서울특별시 서초구 방배동 929-20","공동주택",4,1,NA,"공동주택"
37.50648998,127.0358231,"서울특별시 강남구 역삼동 658-15",NA,NA,NA,NA,NA
37.51121158,127.0316844,"서울특별시 강남구 논현동 152-4",NA,NA,NA,NA,NA
37.49407432,127.0118534,"서울특별시 서초구 서초동 1712-8","업무시설",4,1,NA,"업무시설"
37.49651145,127.0228659,"서울특별시 서초구 서초동 1377",NA,NA,NA,NA,NA
37.47637705,126.999086,"서울특별시 서초구 방배동 3283",NA,NA,NA,"공동주택","공동주택"
